# 1000
radius mass density pressure H He CO Fe
330580143766.24286 9.310823625341829e+33 3.024985072022692 1.512492536011346e+16 1.0 1e-10 1e-10 1e-10
332828735047.8438 9.435082345142892e+33 3.0045482697167087 1.5022741348583544e+16 1.0 1e-10 1e-10 1e-10
335091940950.78436 9.56097996706197e+33 2.984255596128681 1.4921277980643406e+16 1.0 1e-10 1e-10 1e-10
337369856462.16095 9.688537984028278e+33 2.9641059532897507 1.4820529766448754e+16 1.0 1e-10 1e-10 1e-10
339662577186.4345 9.817778170041973e+33 2.9440982526936383 1.4720491263468192e+16 1.0 1e-10 1e-10 1e-10
341970199349.443 9.948722583844737e+33 2.924231415200445 1.4621157076002224e+16 1.0 1e-10 1e-10 1e-10
344292819802.44006 1.00813935726382e+34 2.9045043709416123 1.4522521854708062e+16 1.0 1e-10 1e-10 1e-10
346630536026.1598 1.021581377585093e+34 2.884916059226043 1.4424580296130216e+16 1.0 1e-10 1e-10 1e-10
348983446134.9082 1.0352006128954567e+34 2.8654654284473575 1.4327327142236788e+16 1.0 1e-10 1e-10 1e-10
351351648880.6809 1.0489993867329756e+34 2.846151435992265 1.4230757179961324e+16 1.0 1e-10 1e-10 1e-10
353735243657.30774 1.062980053018253e+34 2.82697304815005 1.413486524075025e+16 1.0 1e-10 1e-10 1e-10
356134330504.62463 1.0771449964511804e+34 2.807929240023139 1.4039646200115694e+16 1.0 1e-10 1e-10 1e-10
358549010112.6718 1.0914966329128644e+34 2.7890189954387434 1.3945094977193718e+16 1.0 1e-10 1e-10 1e-10
360979383825.9203 1.1060374098727995e+34 2.770241306861565 1.3851206534307826e+16 1.0 1e-10 1e-10 1e-10
363425553647.5248 1.120769806801351e+34 2.751595175307538 1.375797587653769e+16 1.0 1e-10 1e-10 1e-10
365887622243.60547 1.1356963355876264e+34 2.7330796102586024 1.3665398051293012e+16 1.0 1e-10 1e-10 1e-10
368365692947.55615 1.1508195409627929e+34 2.7146936295784982 1.3573468147892492e+16 1.0 1e-10 1e-10 1e-10
370859869764.3818 1.166142000928927e+34 2.696436259429551 1.3482181297147756e+16 1.0 1e-10 1e-10 1e-10
373370257375.0631 1.18166632719345e+34 2.6783065341904457 1.3391532670952228e+16 1.0 1e-10 1e-10 1e-10
375896961140.9506 1.1973951656092454e+34 2.6603034963749774 1.3301517481874888e+16 1.0 1e-10 1e-10 1e-10
378440087108.18604 1.2133311966205061e+34 2.642426196551758 1.321213098275879e+16 1.0 1e-10 1e-10 1e-10
380999742012.1537 1.2294771357144121e+34 2.6246736932648647 1.3123368466324324e+16 1.0 1e-10 1e-10 1e-10
383576033281.9596 1.2458357338786905e+34 2.6070450529554297 1.3035225264777148e+16 1.0 1e-10 1e-10 1e-10
386169069044.94073 1.2624097780651577e+34 2.5895393498841415 1.2947696749420708e+16 1.0 1e-10 1e-10 1e-10
388778958131.203 1.279202091659301e+34 2.5721556660546567 1.2860778330273284e+16 1.0 1e-10 1e-10 1e-10
391405810078.1889 1.2962155349559933e+34 2.554893091137905 1.2774465455689526e+16 1.0 1e-10 1e-10 1e-10
394049735135.27466 1.3134530056414123e+34 2.5377507223972793 1.2688753611986396e+16 1.0 1e-10 1e-10 1e-10
396710844268.3976 1.3309174392812526e+34 2.5207276646146903 1.2603638323073452e+16 1.0 1e-10 1e-10 1e-10
399389249164.7134 1.348611809815302e+34 2.5038230300174824 1.2519115150087412e+16 1.0 1e-10 1e-10 1e-10
402085062237.28326 1.3665391300584763e+34 2.4870359382061995 1.2435179691030998e+16 1.0 1e-10 1e-10 1e-10
404798396629.7926 1.3847024522083925e+34 2.4703655160831763 1.2351827580415882e+16 1.0 1e-10 1e-10 1e-10
407529366221.2991 1.403104868359562e+34 2.4538108977819624 1.2269054488909812e+16 1.0 1e-10 1e-10 1e-10
410278085631.0123 1.421749511024293e+34 2.4373712245975523 1.2186856122987762e+16 1.0 1e-10 1e-10 1e-10
413044670223.1046 1.4406395536603946e+34 2.421045644917421 1.2105228224587106e+16 1.0 1e-10 1e-10 1e-10
415829236111.5526 1.4597782112057634e+34 2.404833314153348 1.2024166570766738e+16 1.0 1e-10 1e-10 1e-10
418631900165.01086 1.4791687406199443e+34 2.3887333946740155 1.1943666973370078e+16 1.0 1e-10 1e-10 1e-10
421452780011.7163 1.4988144414327619e+34 2.372745055738392 1.1863725278691958e+16 1.0 1e-10 1e-10 1e-10
424291994044.42596 1.5187186563001073e+34 2.3568674734298516 1.1784337367149258e+16 1.0 1e-10 1e-10 1e-10
427149661425.3851 1.5388847715669794e+34 2.3410998305910655 1.1705499152955328e+16 1.0 1e-10 1e-10 1e-10
430025902091.32886 1.559316217837869e+34 2.3254413167596124 1.1627206583798062e+16 1.0 1e-10 1e-10 1e-10
432920836758.5161 1.5800164705545932e+34 2.309891128104331 1.1549455640521656e+16 1.0 1e-10 1e-10 1e-10
435834586927.7957 1.6009890505816615e+34 2.294448467362387 1.1472242336811936e+16 1.0 1e-10 1e-10 1e-10
438767274889.70605 1.622237524799281e+34 2.279112543777045 1.1395562718885226e+16 1.0 1e-10 1e-10 1e-10
441719023729.6074 1.643765506704107e+34 2.2638825730361503 1.1319412865180752e+16 1.0 1e-10 1e-10 1e-10
444689957332.8484 1.6655766570178227e+34 2.2487577772112908 1.1243788886056454e+16 1.0 1e-10 1e-10 1e-10
447680200389.96454 1.687674684303664e+34 2.2337373846976516 1.1168686923488258e+16 1.0 1e-10 1e-10 1e-10
450689878401.91254 1.7100633455909895e+34 2.2188206301545295 1.1094103150772648e+16 1.0 1e-10 1e-10 1e-10
453719117685.3369 1.7327464470079995e+34 2.2040067544465245 1.1020033772232622e+16 1.0 1e-10 1e-10 1e-10
456768045377.87164 1.7557278444227055e+34 2.1892950045853743 1.0946475022926872e+16 1.0 1e-10 1e-10 1e-10
459836789443.47644 1.7790114440922745e+34 2.1746846336724452 1.0873423168362226e+16 1.0 1e-10 1e-10 1e-10
462925478677.807 1.8026012033208336e+34 2.160174900841855 1.0800874504209274e+16 1.0 1e-10 1e-10 1e-10
466034242713.621 1.8265011311258636e+34 2.145765071204225 1.0728825356021126e+16 1.0 1e-10 1e-10 1e-10
469163212026.2184 1.8507152889132904e+34 2.1314544157910587 1.0657272078955294e+16 1.0 1e-10 1e-10 1e-10
472312517938.91785 1.8752477911613763e+34 2.117242211499729 1.0586211057498644e+16 1.0 1e-10 1e-10 1e-10
475482292628.5681 1.9001028061135443e+34 2.103127741039073 1.0515638705195364e+16 1.0 1e-10 1e-10 1e-10
478672669131.0957 1.925284556480232e+34 2.089110292875582 1.044555146437791e+16 1.0 1e-10 1e-10 1e-10
481883781347.08826 1.9507973201499134e+34 2.0751891611801856 1.0375945805900928e+16 1.0 1e-10 1e-10 1e-10
485115764047.41455 1.9766454309093882e+34 2.0613636457756117 1.0306818228878058e+16 1.0 1e-10 1e-10 1e-10
488368752878.88074 2.002833279173479e+34 2.0476330520843287 1.0238165260421644e+16 1.0 1e-10 1e-10 1e-10
491642884369.9236 2.0293653127242404e+34 2.0339966910770473 1.0169983455385236e+16 1.0 1e-10 1e-10 1e-10
494938295936.34033 2.0562460374598154e+34 2.0204538792217877 1.0102269396108938e+16 1.0 1e-10 1e-10 1e-10
498255125887.05634 2.0834800181530657e+34 2.0070039384334972 1.0035019692167486e+16 1.0 1e-10 1e-10 1e-10
501593513429.9298 2.1110718792200983e+34 1.9936461960242136 9968230980121068.0 1.0 1e-10 1e-10 1e-10
504953598677.59424 2.139026305498817e+34 1.9803799846537697 9901899923268848.0 1.0 1e-10 1e-10 1e-10
508335522653.3394 2.167348043037636e+34 1.967204642281024 9836023211405120.0 1.0 1e-10 1e-10 1e-10
511739427297.02954 2.196041899894479e+34 1.9541195121156236 9770597560578118.0 1.0 1e-10 1e-10 1e-10
515165455471.0609 2.225112746946209e+34 1.9411239425702802 9705619712851402.0 1.0 1e-10 1e-10 1e-10
518613750966.3578 2.254565518708613e+34 1.9282172872135612 9641086436067806.0 1.0 1e-10 1e-10 1e-10
522084458508.4073 2.2844052141670923e+34 1.915398904723184 9576994523615920.0 1.0 1e-10 1e-10 1e-10
525577723763.3335 2.31463689761818e+34 1.90266815883981 9513340794199050.0 1.0 1e-10 1e-10 1e-10
529093693344.0113 2.34526569952205e+34 1.8900244183213315 9450122091606658.0 1.0 1e-10 1e-10 1e-10
532632514816.21936 2.3762968173661424e+34 1.8774670568976473 9387335284488236.0 1.0 1e-10 1e-10 1e-10
536194336704.83386 2.4077355165400542e+34 1.8649954532259139 9324977266129570.0 1.0 1e-10 1e-10 1e-10
539779308500.062 2.439587131221851e+34 1.852608990846275 9263044954231376.0 1.0 1e-10 1e-10 1e-10
543387580663.71594 2.4718570652759345e+34 1.840307058138058 9201535290690290.0 1.0 1e-10 1e-10 1e-10
547019304635.52795 2.5045507931626386e+34 1.8280890482764354 9140445241382176.0 1.0 1e-10 1e-10 1e-10
550674632839.5061 2.5376738608596724e+34 1.8159543591895388 9079771795947694.0 1.0 1e-10 1e-10 1e-10
554353718690.332 2.571231886795601e+34 1.8039023935160265 9019511967580132.0 1.0 1e-10 1e-10 1e-10
558056716599.7992 2.6052305627955023e+34 1.791932558563098 8959662792815490.0 1.0 1e-10 1e-10 1e-10
561783781983.2937 2.6396756550389545e+34 1.7800442662649487 8900221331324744.0 1.0 1e-10 1e-10 1e-10
565535071266.3174 2.6745730050305304e+34 1.7682369331416543 8841184665708272.0 1.0 1e-10 1e-10 1e-10
569310741891.0527 2.709928530582948e+34 1.7565099802584914 8782549901292457.0 1.0 1e-10 1e-10 1e-10
573110952322.9711 2.7457482268130547e+34 1.7448628331856755 8724314165928377.0 1.0 1e-10 1e-10 1e-10
576935862057.4828 2.782038167150792e+34 1.7332949219585265 8666474609792633.0 1.0 1e-10 1e-10 1e-10
580785631626.6321 2.8188045043613424e+34 1.7218056810380373 8609028405190187.0 1.0 1e-10 1e-10 1e-10
584660422605.834 2.856053471580597e+34 1.7103945492718589 8551972746359294.0 1.0 1e-10 1e-10 1e-10
588560397620.656 2.8937913833641356e+34 1.6990609698556858 8495304849278429.0 1.0 1e-10 1e-10 1e-10
592485720353.6438 2.932024636749902e+34 1.6878043902950413 8439021951475206.0 1.0 1e-10 1e-10 1e-10
596436555551.19 2.970759712334723e+34 1.6766242623674557 8383121311837278.0 1.0 1e-10 1e-10 1e-10
600413069030.4495 3.0100031753648983e+34 1.6655200420850362 8327600210425181.0 1.0 1e-10 1e-10 1e-10
604415427686.2986 3.049761676840993e+34 1.654491189657416 8272455948287080.0 1.0 1e-10 1e-10 1e-10
608443799498.3401 3.090041954637065e+34 1.6435371694550862 8217685847275431.0 1.0 1e-10 1e-10 1e-10
612498353537.9519 3.130850834634476e+34 1.6326574499731084 8163287249865542.0 1.0 1e-10 1e-10 1e-10
616579259975.385 3.1721952318705124e+34 1.6218515037951842 8109257518975921.0 1.0 1e-10 1e-10 1e-10
620686690086.9038 3.21408215170197e+34 1.6111188075581058 8055594037790529.0 1.0 1e-10 1e-10 1e-10
624820816261.9758 3.2565186909839448e+34 1.6004588419165573 8002294209582786.0 1.0 1e-10 1e-10 1e-10
628981812010.5063 3.29951203926398e+34 1.5898710915082808 7949355457541404.0 1.0 1e-10 1e-10 1e-10
633169851970.1204 3.3430694799917985e+34 1.5793550449195903 7896775224597952.0 1.0 1e-10 1e-10 1e-10
637385111913.4929 3.3871983917448287e+34 1.568910194651239 7844550973256195.0 1.0 1e-10 1e-10 1e-10
641627768755.7258 3.431906249469706e+34 1.5585360370846264 7792680185423132.0 1.0 1e-10 1e-10 1e-10
645898000561.773 3.477200625739967e+34 1.5482320724483507 7741160362241754.0 1.0 1e-10 1e-10 1e-10
650195986553.9136 3.5230891920301775e+34 1.5379978047850975 7689989023925488.0 1.0 1e-10 1e-10 1e-10
654521907119.2743 3.5695797200066426e+34 1.5278327419188564 7639163709594282.0 1.0 1e-10 1e-10 1e-10
658875943817.4001 3.6166800828349943e+34 1.5177363954224719 7588681977112359.0 1.0 1e-10 1e-10 1e-10
663258279387.8744 3.6643982565048116e+34 1.507708280585516 7538541402927580.0 1.0 1e-10 1e-10 1e-10
667669097757.9883 3.7127423211715367e+34 1.4977479163824838 7488739581912419.0 1.0 1e-10 1e-10 1e-10
672108584050.4608 3.7617204625158836e+34 1.4878548254413033 7439274127206517.0 1.0 1e-10 1e-10 1e-10
676576924591.2076 3.8113409731209984e+34 1.4780285340121624 7390142670060812.0 1.0 1e-10 1e-10 1e-10
681074306917.1619 3.861612253867568e+34 1.4682685719366428 7341342859683214.0 1.0 1e-10 1e-10 1e-10
685600919784.1445 3.9125428153471428e+34 1.4585744726171623 7292872363085812.0 1.0 1e-10 1e-10 1e-10
690156953174.7871 3.9641412792938915e+34 1.448945772986718 7244728864933589.0 1.0 1e-10 1e-10 1e-10
694742598306.5049 4.016416380035031e+34 1.439382013478929 7196910067394645.0 1.0 1e-10 1e-10 1e-10
699358047639.5225 4.069376965960188e+34 1.429882737998377 7149413689991885.0 1.0 1e-10 1e-10 1e-10
704003494884.9512 4.1230320010099184e+34 1.4204474938912353 7102237469456176.0 1.0 1e-10 1e-10 1e-10
708679135012.9197 4.177390566183649e+34 1.4110758319161876 7055379159580938.0 1.0 1e-10 1e-10 1e-10
713385164260.7561 4.232461861067293e+34 1.401767306215637 7008836531078185.0 1.0 1e-10 1e-10 1e-10
718121780141.2246 4.288255205380798e+34 1.3925214742871908 6962607371435954.0 1.0 1e-10 1e-10 1e-10
722889181450.8152 4.34478004054587e+34 1.3833378969554257 6916689484777129.0 1.0 1e-10 1e-10 1e-10
727687568278.0868 4.402045931274164e+34 1.3742161383439337 6871080691719669.0 1.0 1e-10 1e-10 1e-10
732517142012.0654 4.460062567176181e+34 1.365155765847632 6825778829238160.0 1.0 1e-10 1e-10 1e-10
737378105350.6963 4.518839764391163e+34 1.356156350105352 6780781750526760.0 1.0 1e-10 1e-10 1e-10
742270662309.3508 4.578387467238243e+34 1.3472174649726856 6736087324863428.0 1.0 1e-10 1e-10 1e-10
747195018229.3899 4.638715749889138e+34 1.3383386874951013 6691693437475507.0 1.0 1e-10 1e-10 1e-10
752151379786.7814 4.69983481806267e+34 1.329519597881318 6647597989406590.0 1.0 1e-10 1e-10 1e-10
757139955000.7747 4.761755010741377e+34 1.3207597794769352 6603798897384676.0 1.0 1e-10 1e-10 1e-10
762160953242.6313 4.824486801910535e+34 1.3120588187383215 6560294093691608.0 1.0 1e-10 1e-10 1e-10
767214585244.4122 4.888040802319848e+34 1.303416305206749 6517081526033744.0 1.0 1e-10 1e-10 1e-10
772301063107.8221 4.952427761268139e+34 1.2948318314827807 6474159157413903.0 1.0 1e-10 1e-10 1e-10
777420600313.1116 5.017658568411305e+34 1.286304993200904 6431524966004520.0 1.0 1e-10 1e-10 1e-10
782573411728.0369 5.083744255593875e+34 1.2778353890044045 6389176945022023.0 1.0 1e-10 1e-10 1e-10
787759713616.8779 5.150695998704438e+34 1.26942262052048 6347113102602400.0 1.0 1e-10 1e-10 1e-10
792979723649.5148 5.218525119555297e+34 1.261066292335597 6305331461677985.0 1.0 1e-10 1e-10 1e-10
798233660910.5635 5.287243087786633e+34 1.2527660119710775 6263830059855388.0 1.0 1e-10 1e-10 1e-10
803521745908.571 5.35686152279551e+34 1.2445213898589191 6222606949294596.0 1.0 1e-10 1e-10 1e-10
808844200585.2704 5.427392195690049e+34 1.2363320393178456 6181660196589228.0 1.0 1e-10 1e-10 1e-10
814201248324.8948 5.498847031269081e+34 1.2281975765295865 6140987882647932.0 1.0 1e-10 1e-10 1e-10
819593113963.5536 5.571238110027639e+34 1.2201176205153779 6100588102576889.0 1.0 1e-10 1e-10 1e-10
825020023798.669 5.644577670188607e+34 1.2120917931126867 6060458965563433.0 1.0 1e-10 1e-10 1e-10
830482205598.4733 5.718878109760867e+34 1.2041197189521555 6020598594760778.0 1.0 1e-10 1e-10 1e-10
835979888611.5684 5.794151988624309e+34 1.1962010254347666 5981005127173833.0 1.0 1e-10 1e-10 1e-10
841513303576.5479 5.870412030642007e+34 1.188335342709214 5941676713546070.0 1.0 1e-10 1e-10 1e-10
847082682731.6804 5.947671125799999e+34 1.1805223036494976 5902611518247488.0 1.0 1e-10 1e-10 1e-10
852688259824.6572 6.025942332374923e+34 1.1727615438327192 5863807719163596.0 1.0 1e-10 1e-10 1e-10
858330270122.403 6.105238879129981e+34 1.1650527015170908 5825263507585454.0 1.0 1e-10 1e-10 1e-10
864008950420.9487 6.185574167539507e+34 1.1573954176201482 5786977088100741.0 1.0 1e-10 1e-10 1e-10
869724539055.3718 6.266961774042595e+34 1.1497893356971662 5748946678485831.0 1.0 1e-10 1e-10 1e-10
875477275909.7976 6.34941545232607e+34 1.1422341019197764 5711170509598882.0 1.0 1e-10 1e-10 1e-10
881267402427.4678 6.432949135637312e+34 1.1347293650547847 5673646825273924.0 1.0 1e-10 1e-10 1e-10
887095161620.8745 6.517576939127176e+34 1.127274776443182 5636373882215910.0 1.0 1e-10 1e-10 1e-10
892960798081.9583 6.603313162223536e+34 1.1198699899793556 5599349949896778.0 1.0 1e-10 1e-10 1e-10
898864557992.375 6.690172291035739e+34 1.1125146620904847 5562573310452423.0 1.0 1e-10 1e-10 1e-10
904806689133.8273 6.778169000790478e+34 1.1052084517161354 5526042258580677.0 1.0 1e-10 1e-10 1e-10
910787440898.4639 6.867318158299387e+34 1.0979510202880385 5489755101440192.0 1.0 1e-10 1e-10 1e-10
916807064299.3474 6.957634824458863e+34 1.0907420317100536 5453710158550268.0 1.0 1e-10 1e-10 1e-10
922865811980.9888 7.049134256782484e+34 1.0835811523383208 5417905761691604.0 1.0 1e-10 1e-10 1e-10
928963938229.9507 7.141831911966456e+34 1.0764680509615923 5382340254807961.0 1.0 1e-10 1e-10 1e-10
935101698985.5209 7.23574344848853e+34 1.0694023987817436 5347011993908718.0 1.0 1e-10 1e-10 1e-10
941279351850.4529 7.3308847292408255e+34 1.0623838693944667 5311919346972334.0 1.0 1e-10 1e-10 1e-10
947497156101.7782 7.427271824196992e+34 1.0554121387701367 5277060693850684.0 1.0 1e-10 1e-10 1e-10
953755372701.6885 7.524921013114163e+34 1.0484868852348532 5242434426174266.0 1.0 1e-10 1e-10 1e-10
960054264308.4873 7.623848788270148e+34 1.0416077894516564 5208038947258282.0 1.0 1e-10 1e-10 1e-10
966394095287.6147 7.724071857236355e+34 1.0347745344019135 5173872672009567.0 1.0 1e-10 1e-10 1e-10
972775131722.7427 7.825607145686848e+34 1.0279868053668715 5139934026834357.0 1.0 1e-10 1e-10 1e-10
979197641426.9421 7.928471800244081e+34 1.0212442899093828 5106221449546914.0 1.0 1e-10 1e-10 1e-10
985661893953.9233 8.032683191361727e+34 1.0145466778557912 5072733389278956.0 1.0 1e-10 1e-10 1e-10
992168160609.3496 8.138258916245123e+34 1.0078936612779836 5039468306389918.0 1.0 1e-10 1e-10 1e-10
998716714462.2233 8.245216801809824e+34 1.0012849344756063 5006424672378031.0 1.0 1e-10 1e-10 1e-10
1005307830356.3467 8.353574907678698e+34 0.9947201939584361 4973600969792181.0 1.0 1e-10 1e-10 1e-10
1011941784921.858 8.463351529218214e+34 0.9881991384289164 4940995692144582.0 1.0 1e-10 1e-10 1e-10
1018618856586.8406 8.57456520061421e+34 0.9817214687648449 4908607343824224.0 1.0 1e-10 1e-10 1e-10
1025339325589.009 8.687234697987878e+34 0.9752868880022203 4876434440011101.0 1.0 1e-10 1e-10 1e-10
1032103473987.4712 8.801379042552373e+34 0.9688951013182415 4844475506591208.0 1.0 1e-10 1e-10 1e-10
1038911585674.5652 8.917017503810568e+34 0.962545816014459 4812729080072295.0 1.0 1e-10 1e-10 1e-10
1045763946387.7754 9.034169602794548e+34 0.9562387415000766 4781193707500383.0 1.0 1e-10 1e-10 1e-10
1052660843721.7249 9.152855115347358e+34 0.949973589275402 4749867946377010.0 1.0 1e-10 1e-10 1e-10
1059602567140.2449 9.273094075447545e+34 0.943750072915446 4718750364577230.0 1.0 1e-10 1e-10 1e-10
1066589407988.5244 9.394906778577087e+34 0.937567908053667 4687839540268335.0 1.0 1e-10 1e-10 1e-10
1073621659505.3381 9.51831378513323e+34 0.9314268123658581 4657134061829291.0 1.0 1e-10 1e-10 1e-10
1080699616835.3533 9.643335923884852e+34 0.9253265055541812 4626632527770906.0 1.0 1e-10 1e-10 1e-10
1087823577041.5168 9.76999429547389e+34 0.9192667093313375 4596333546656687.0 1.0 1e-10 1e-10 1e-10
1094993839117.5237 9.898310275962453e+34 0.913247147404883 4566235737024415.0 1.0 1e-10 1e-10 1e-10
1102210704000.3652 1.0028305520426214e+35 0.9072675454616784 4536337727308392.0 1.0 1e-10 1e-10 1e-10
1109474474582.9595 1.0160001966594642e+35 0.9013276311524788 4506638155762394.0 1.0 1e-10 1e-10 1e-10
1116785455726.8645 1.029342183853876e+35 0.8954271340766574 4477135670383287.0 1.0 1e-10 1e-10 1e-10
1124143954275.072 1.0428587650406954e+35 0.889565785767065 4447828928835325.0 1.0 1e-10 1e-10 1e-10
1131550279064.8867 1.056552221020956e+35 0.8837433196750214 4418716598375107.0 1.0 1e-10 1e-10 1e-10
1139004740940.8884 1.0704248623652814e+35 0.8779594711554387 4389797355777193.5 1.0 1e-10 1e-10 1e-10
1146507652767.977 1.084479029802275e+35 0.8722139774520751 4361069887260375.5 1.0 1e-10 1e-10 1e-10
1154059329444.505 1.0987170946119848e+35 0.866506577682917 4332532888414584.5 1.0 1e-10 1e-10 1e-10
1161660087915.4917 1.1131414590244928e+35 0.8608370128256897 4304185064128448.5 1.0 1e-10 1e-10 1e-10
1169310247185.9285 1.1277545566237096e+35 0.8552050257034932 4276025128517466.0 1.0 1e-10 1e-10 1e-10
1177010128334.1648 1.1425588527564335e+35 0.8496103609705643 4248051804852821.5 1.0 1e-10 1e-10 1e-10
1184760054525.3853 1.1575568449467412e+35 0.8440527650981614 4220263825490807.0 1.0 1e-10 1e-10 1e-10
1192560351025.1724 1.1727510633157925e+35 0.8385319863605729 4192659931802864.5 1.0 1e-10 1e-10 1e-10
1200411345213.1582 1.1881440710071038e+35 0.8330477748212458 4165238874106229.0 1.0 1e-10 1e-10 1e-10
1208313366596.7646 1.2037384646173707e+35 0.8275998823190354 4137999411595177.0 1.0 1e-10 1e-10 1e-10
1216266746825.0322 1.2195368746329114e+35 0.8221880624545731 4110940312272865.5 1.0 1e-10 1e-10 1e-10
1224271819702.541 1.2355419658718013e+35 0.8168120705767515 4084060352883757.5 1.0 1e-10 1e-10 1e-10
1232328921203.4185 1.251756437931776e+35 0.8114716637693288 4057358318846644.0 1.0 1e-10 1e-10 1e-10
1240438389485.4414 1.268183025643976e+35 0.8061666008376441 4030833004188220.5 1.0 1e-10 1e-10 1e-10
1248600564904.2295 1.2848244995326102e+35 0.8008966422954503 4004483211477251.5 1.0 1e-10 1e-10 1e-10
1256815790027.5273 1.3016836662806138e+35 0.7956615503518599 3978307751759299.5 1.0 1e-10 1e-10 1e-10
1265084409649.585 1.318763369201381e+35 0.7904610888983995 3952305444491997.5 1.0 1e-10 1e-10 1e-10
1273406770805.627 1.3360664887166537e+35 0.7852950234961802 3926475117480901.0 1.0 1e-10 1e-10 1e-10
1281783222786.419 1.3535959428406387e+35 0.7801631213631729 3900815606815864.5 1.0 1e-10 1e-10 1e-10
1290214117152.9258 1.37135468767044e+35 0.7750651513615957 3875325756807978.5 1.0 1e-10 1e-10 1e-10
1298699807751.0686 1.3893457178828942e+35 0.7700008839854061 3850004419927030.5 1.0 1e-10 1e-10 1e-10
1307240650726.5737 1.4075720672378783e+35 0.7649700913479034 3824850456739517.0 1.0 1e-10 1e-10 1e-10
1315837004539.9219 1.4260368090881877e+35 0.7599725471694321 3799862735847160.5 1.0 1e-10 1e-10 1e-10
1324489229981.3916 1.4447430568960631e+35 0.7550080267651927 3775040133825963.5 1.0 1e-10 1e-10 1e-10
1333197690186.2026 1.4636939647564555e+35 0.7500763070331555 3750381535165777.5 1.0 1e-10 1e-10 1e-10
1341962750649.7559 1.4828927279271147e+35 0.7451771664420764 3725885832210382.0 1.0 1e-10 1e-10 1e-10
1350784779242.9739 1.5023425833655938e+35 0.7403103850196137 3701551925098068.5 1.0 1e-10 1e-10 1e-10
1359664146227.7402 1.5220468102732579e+35 0.7354757443405456 3677378721702728.0 1.0 1e-10 1e-10 1e-10
1368601224272.44 1.5420087306463883e+35 0.7306730275150882 3653365137575441.0 1.0 1e-10 1e-10 1e-10
1377596388467.5996 1.562231709834472e+35 0.7259020191773096 3629510095886548.0 1.0 1e-10 1e-10 1e-10
1386650016341.6301 1.5827191571057805e+35 0.7211625054736444 3605812527368222.0 1.0 1e-10 1e-10 1e-10
1395762487876.6724 1.6034745262203197e+35 0.7164542740515023 3582271370257511.5 1.0 1e-10 1e-10 1e-10
1404934185524.5444 1.6245013160102507e+35 0.7117771140479731 3558885570239865.5 1.0 1e-10 1e-10 1e-10
1414165494222.794 1.6458030709678924e+35 0.7071308160786275 3535654080393137.5 1.0 1e-10 1e-10 1e-10
1423456801410.852 1.6673833818413808e+35 0.7025151722264104 3512575861132052.0 1.0 1e-10 1e-10 1e-10
1432808497046.2969 1.689245886238105e+35 0.6979299760306266 3489649880153133.0 1.0 1e-10 1e-10 1e-10
1442220973621.2188 1.711394269236012e+35 0.6933750224760199 3466875112380099.5 1.0 1e-10 1e-10 1e-10
1451694626178.6929 1.733832264002888e+35 0.6888501079819437 3444250539909718.5 1.0 1e-10 1e-10 1e-10
1461229852329.3599 1.75656365242371e+35 0.6843550303916189 3421775151958094.5 1.0 1e-10 1e-10 1e-10
1470827052268.1138 1.779592265736188e+35 0.6798895889614845 3399447944807422.5 1.0 1e-10 1e-10 1e-10
1480486628790.897 1.802921985174592e+35 0.6754535843506354 3377267921753177.0 1.0 1e-10 1e-10 1e-10
1490208987311.608 1.826556742621979e+35 0.671046818610346 3355234093051730.0 1.0 1e-10 1e-10 1e-10
1499994535879.1138 1.8505005212709245e+35 0.6666690951736848 3333345475868424.0 1.0 1e-10 1e-10 1e-10
1509843685194.379 1.8747573562928773e+35 0.6623202188452103 3311601094226051.5 1.0 1e-10 1e-10 1e-10
1519756848627.7002 1.8993313355162382e+35 0.6579999957907563 3289999978953781.5 1.0 1e-10 1e-10 1e-10
1529734442236.0562 1.9242266001132865e+35 0.6537082335272988 3268541167636494.0 1.0 1e-10 1e-10 1e-10
1539776884780.5703 1.9494473452960667e+35 0.6494447409129065 3247223704564532.5 1.0 1e-10 1e-10 1e-10
1549884597744.0854 1.9749978210213523e+35 0.6452093281367768 3226046640683884.0 1.0 1e-10 1e-10 1e-10
1560058005348.8545 2.0008823327048018e+35 0.6410018067093497 3205009033546748.5 1.0 1e-10 1e-10 1e-10
1570297534574.344 2.0271052419444312e+35 0.6368219894525066 3184109947262533.0 1.0 1e-10 1e-10 1e-10
1580603615175.1548 2.0536709672535226e+35 0.6326696904898479 3163348452449239.5 1.0 1e-10 1e-10 1e-10
1590976679699.0596 2.080583984803094e+35 0.6285447252370502 3142723626185251.0 1.0 1e-10 1e-10 1e-10
1601417163505.1558 2.1078488291740515e+35 0.6244469103923029 3122234551961514.5 1.0 1e-10 1e-10 1e-10
1611925504782.1394 2.135470094119149e+35 0.6203760639268223 3101880319634111.5 1.0 1e-10 1e-10 1e-10
1622502144566.6938 2.1634524333348934e+35 0.616332005075445 3081660025377225.5 1.0 1e-10 1e-10 1e-10
1633147526762.0017 2.1918005612435105e+35 0.6123145543272955 3061572771636477.5 1.0 1e-10 1e-10 1e-10
1643862098156.375 2.2205192537851168e+35 0.6083235334165319 3041617667082659.5 1.0 1e-10 1e-10 1e-10
1654646308442.007 2.2496133492202186e+35 0.6043587653131662 3021793826565831.0 1.0 1e-10 1e-10 1e-10
